"Fall 2025"
"Generated 4/7/2026, 4:16:25 PM"
,"CLSS ID","CRN","Term","Term Code","Department Code","Subject Code","Catalog Number","Course","Section #","Course Title","Long Title","Schedule Type","Title","Meeting Pattern","Meetings","Instructor","Room","Status","Part of Term","Custom Start Date","Custom End Date","Session","Campus","Print/Web","Special Approval","Credit Hrs","Attributes","Course Attributes","Enrollment","Maximum Enrollment","Prior Enrollment","Wait Cap","Wait Total","Attend Mthd","Cross-listings","Cross-list Enrollment","Cross-list Maximum","Cross-list Wait Cap","Cross-list Wait Total","Cross-list Attend Meth","Link To","Comments","Section Notes#1","Section Notes#2","Restrictions
Student Attribute 
Include/Exclude","Restrictions
Student Attribute","Restrictions
Cohort 
Include/Exclude","Restrictions
Cohort"
,"442","70996","Fall 2025","202570","MATH","MATH"," 70","MATH 70","70996 (006)","Liberal Arts Math","Liberal Arts Math","Lecture","","TR 10:40am-11:55am","TR 10:40am-11:55am [Lecture (Class)]","Lee, Hyang-Sug (Suely) (@00330156) [Primary, 100%]; Maxwell, Michael (@00126534) [0%]","SCIE 311 - General Classroom w/ LCD","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","28","35","17","0","0","W","","","","","","","","Instructor change","","This section meets in person on the Ocean campus. Students <a href=""mailto:hlee@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%2070996"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2060","73840","Fall 2025","202570","MATH","MATH"," 70","MATH 70","73840 (007)","Liberal Arts Math","","Lecture","","TR 1:10pm-2:25pm","TR 1:10pm-2:25pm [Lecture (Class)]","Hellerstein, Nathaniel (W00000124) [Primary, 100%]","HC 207","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","23","35","0","0","0","W","","","","","","","","","","This section meets in person on the Ocean campus. Students <a href=""mailto:nhellerstein@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%20XXXXX"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"444","70998","Fall 2025","202570","MATH","MATH"," 70","MATH 70","70998 (201)","Liberal Arts Math","Liberal Arts Math","Lecture","","T 6:10pm-9pm","T 6:10pm-9pm [Lecture (Class)]","Dadmehr, Shireen (WA2985154) [Primary, 100%]","JAD 100 - Classroom ","Active","Full Term (8/15/25 to 12/19/25)","","","Evening","John Adams","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","30","35","27","0","0","W","","","","","","","","","","This class will meet in person at the JOHN ADAMS CAMPUS. Students can <a href=""mailto:sdadmehr@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%2070998"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"443","70997","Fall 2025","202570","MATH","MATH"," 70","MATH 70","70997 (501)","Liberal Arts Math","Liberal Arts Math","Lecture","","TR 5:10pm-6:25pm","TR 5:10pm-6:25pm [Lecture (Class)]","Bradach, Kyle (S00015786) [Primary, 100%]","HC 213","Active","Full Term (8/15/25 to 12/19/25)","","","Evening","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","28","35","15","0","0","W","","","","","","","","","","This section meets in person on the Ocean campus. Students <a href=""mailto:kbradach@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%2070997"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1108","72459","Fall 2025","202570","MATH","MATH"," 70","MATH 70","72459 (502)","Liberal Arts Math","Liberal Arts Math","Lecture","","W 5:10pm-8pm","W 5:10pm-8pm [Lecture (Class)]","Fahey, Adam (@00171334) [Primary, 100%]","HC 206","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","25","35","19","0","0","W","","","","","","","","","","This course will be taught in person on the Ocean campus. Students can <a href=""mailto:afahey@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%2072459"">send email</a>  to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2061","73841","Fall 2025","202570","MATH","MATH"," 70","MATH 70","73841 (861)","Liberal Arts Math","","Online Hybrid","","T 12:10pm-1:25pm","T 12:10pm-1:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Lum, Lily (W00076775) [Primary, 100%]","STEM 317; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","34","40","0","0","0","WI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meetings will take place every Tuesday afternoon, 12:10pm - 1:25pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.
Students can <a href=""mailto:llum@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%20XXXXX"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1231","72731","Fall 2025","202570","MATH","MATH"," 70","MATH 70","72731 (862)","Liberal Arts Math","Liberal Arts Math","Online Hybrid","","R 12:10pm-1:25pm","R 12:10pm-1:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Lum, Lily (W00076775) [Primary, 100%]; Lum, Lily (W00076775) [100%]","STEM 317; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Evening","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","29","40","38","0","0","WI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meetings will take place every Thursday afternoon, 12:10pm - 1:25pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.
Students can <a href=""mailto:llum@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%2072731"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1411","73043","Fall 2025","202570","MATH","MATH"," 70","MATH 70","73043 (931)","Liberal Arts Math","Liberal Arts Math","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Riazati, Farzan (@00288354) [Primary, 100%]","No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","32","40","35","0","0","DI","","","","","","","","","","This class requires use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/math70-961/home"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2062","73842","Fall 2025","202570","MATH","MATH"," 70","MATH 70","73842 (932)","Liberal Arts Math","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Vysotskiy, Vitaliy (W00641290) [Primary, 100%]","No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","36","40","0","0","0","DI","","","","","","","","","","This class requires use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. Students can <a href=""mailto:vvysotsk@ccsf.edu?subject=Question%20about%20MATH%2070%20CRN%20XXXXX"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2231","74045","Fall 2025","202570","MATH","MATH"," 70","MATH 70","74045 (933)","Liberal Arts Math","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Stevens, Alice (W00172903) [Primary, 100%]","No Room Assigned","Active","12 week session (9/29/25 to 12/19/25)","","","Evening","Online","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","32","40","0","0","0","DI","","","","","","","","","","This class requires use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 12 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/astevens/home"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 75 - Math Analysis For Business"
,"1109","72460","Fall 2025","202570","MATH","MATH"," 75","MATH 75","72460 (501)","Math Analysis For Business","Mathematical Analysis for Business","Lecture","","W 5:10pm-8pm","W 5:10pm-8pm [Lecture (Class)]","Lee, Hyang-Sug (Suely) (@00330156) [Primary, 100%]","HC 202","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","15","35","26","0","0","W","","","","","","","","","","This course will be taught in person at the Ocean campus. Students can <a href=""mailto:hlee@ccsf.edu?subject=Question%20about%20MATH%2075%20CRN%2072460"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"446","71000","Fall 2025","202570","MATH","MATH"," 75","MATH 75","71000 (961)","Math Analysis For Business","Mathematical Analysis for Business","Online Hybrid","","F 11:10am-1pm","F 11:10am-1pm (12/12/2025) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Evening","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","40","40","29","0","0","DI","","","","","","","","BATL 713 if possible. ","","This class requires an in-person meeting and the use of Canvas. There will be one in-person meeting on Friday December 12, 11:10am - 1pm for the Final exam. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.  For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/mathspider"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"447","71001","Fall 2025","202570","MATH","MATH"," 75","MATH 75","71001 (962)","Math Analysis For Business","Mathematical Analysis for Business","Online Hybrid","","F 1:40pm-3:30pm","F 1:40pm-3:30pm (12/12/2025) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Evening","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","39","40","32","0","0","DI","","","","","","","","BATL 713 if possible. ","","This class requires an in-person meeting and the use of Canvas. There will be one in-person meeting for the Final Exam, Friday December 12 1:40pm - 3:30pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/mathspider"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2063","73843","Fall 2025","202570","MATH","MATH"," 75","MATH 75","73843 (S01)","Math Analysis For Business","","Lecture","","MW 8:40am-9:55am","MW 8:40am-9:55am [Lecture (Class)]","Dudum, Isam (W00114876) [Primary, 100%]","JDVL 806","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","24","35","0","0","0","W","","","","","","","","JDVL 806 please - should be available now. ","","IMPORTANT: This section of 75 is linked to 75S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73843 and 73844) MUST be added together.This course will be taught in person at the Ocean campus. Students can <a href=""mailto:idudum@ccsf.edu?subject=Question%20about%20MATH%2075%20CRN%2073843"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"445","70999","Fall 2025","202570","MATH","MATH"," 75","MATH 75","70999 (S61)","Math Analysis For Business","Mathematical Analysis for Business","Online Hybrid","","TR 1:10pm-2pm","TR 1:10pm-2pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","35","40","36","0","0","WI","","","","","","","","","","IMPORTANT: This section of 75 is linked to 75S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 70999 and 73488) MUST be added together. This class requires in-person meetings and the use of Canvas. The class will meet in person every Tuesday and Thursday 1:10pm - 2pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/mathspider"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 75S - Math Analysis Business Support"
,"2064","73844","Fall 2025","202570","MATH","MATH"," 75S","MATH 75S","73844 (S01)","Math Analysis Business Support","","Lecture","","MW 10:10am-11am","MW 10:10am-11am [Lecture (Class)]","Dudum, Isam (W00114876) [Primary, 100%]","JDVL 806","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No Course Materials","","24","35","0","0","0","W","","","","","","","","JDVL 806 PLEASE - should be available now. ","","IMPORTANT: This is the support course for Math 75 section S01. Both sections (CRNs 73843 and 73844) MUST be added together. Course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1706","73488","Fall 2025","202570","MATH","MATH"," 75S","MATH 75S","73488 (S61)","Math Analysis Business Support","Support for Mathematical Analysis for Business","Lecture","","TR 2:10pm-3pm","TR 2:10pm-3pm [Lecture (Class)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No Course Materials","","35","40","36","0","0","W","","","","","","","","","","IMPORTANT: This is the support course for Math 75 section S61. Both sections (CRNs 70999 and 73488) MUST be added together. Course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 90 - Precalculus Algebra"
,"455","71045","Fall 2025","202570","MATH","MATH"," 90","MATH 90","71045 (DE1)","Precalculus Algebra","Precalculus Algebra","Online Hybrid","","TR 10:10am-11am","TR 10:10am-11am [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Staff [Primary, 100%]; Staff [Primary, 100%]","General Assignment Room","Cancelled","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","0","40","0","0","WI","","","","","","","","","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 71045 and 71049) MUST be added together.
This class requires in-person meetings and the use of Canvas. In-person meetings will take place on Tuesdays and Thursdays from 10am to 11am on the Ocean Campus. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a>  and is full term. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"454","71044","Fall 2025","202570","MATH","MATH"," 90","MATH 90","71044 (S01)","Precalculus Algebra","Precalculus Algebra","Lecture","","TR 8:40am-10:55am","TR 8:40am-10:55am [Lecture (Class)]; Does Not Meet [Lecture (Class)]","Nanjo, Jean (W00700703) [Primary, 65%]; Nanjo, Jean (W00700703) [35%]","HC 205; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","34","35","28","0","0","W","","","","","","","","","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 71044 and 71048) MUST be added together.
This class will be taught in person on the Ocean campus. Students can <a href=""mailto:jnanjo@ccsf.edu?subject=Question%20about%20MATH%2090%20CRN%2071044"">send email</a>  to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"456","71046","Fall 2025","202570","MATH","MATH"," 90","MATH 90","71046 (S02)","Precalculus Algebra","Precalculus Algebra","Lecture","","TR 10:10am-12:25pm","TR 10:10am-12:25pm [Lecture (Class)]","Russakovskii, Eugene (W00617703) [Primary, 100%]","HBB 380","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","21","35","19","0","0","W","","","","","","","","MUB 380 is important for instructor mobility limitations","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 71046 and 71050) MUST be added together.
This class will be taught in person on the Ocean campus. Students can <a href=""mailto:erussako@ccsf.edu?subject=Question%20about%20MATH%2090%20CRN%2071046"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2204","74018","Fall 2025","202570","MATH","MATH"," 90","MATH 90","74018 (S03)","Precalculus Algebra","","Lecture","","MW 9:40am-11:55am","MW 9:40am-11:55am [Lecture (Class)]","Wong, Winnie (S00015785) [Primary, 100%]","ART 312 - General Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","32","35","0","0","0","W","","","","","","","","Hoping to move this section from ART 316 to ART 312 to have her MATH 90 and MATH 90S in the same room.","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 74018 and 74019) MUST be added together. This class will be taught in person on the Ocean campus. Students can <a href=""mailto:wwong@ccsf.edu?subject=Question%20about%20MATH%2090%20CRN%2074018"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1412","73049","Fall 2025","202570","MATH","MATH"," 90","MATH 90","73049 (S31)","Precalculus Algebra","Precalculus Algebra","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Greenberg, Mike (@00243537) [Primary, 100%]","No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","45","40","37","0","0","WI","","","","","","","","","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73049 and 73050) MUST be added together.
This class requires use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/mikegreenberg"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"453","71043","Fall 2025","202570","MATH","MATH"," 90","MATH 90","71043 (S51)","Precalculus Algebra","Precalculus Algebra","Lecture","","MW 4:40pm-6:55pm","MW 4:40pm-6:55pm [Lecture (Class)]","Urman, Roman (@00114263) [Primary, 100%]","BATL 653 - Smart Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Evening","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","23","35","24","0","0","W","","","","","","","","BATL 653","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 71043 and 71918) MUST be added together. Students can <a href=""mailto:rurman@ccsf.edu?subject=Question%20about%20MATH%2090%20CRN%2071043"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1112","72480","Fall 2025","202570","MATH","MATH"," 90","MATH 90","72480 (S52)","Precalculus Algebra","Precalculus Algebra","Lecture","","TR 5:10pm-7:25pm","TR 5:10pm-7:25pm [Lecture (Class)]","Jeh, Wesley (W00409997) [Primary, 100%]","BATL 349 - Smart Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Evening","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","22","35","26","0","0","W","","","","","","","","","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 72480 and72482) MUST be added together.
Students can <a href=""mailto:wjeh@ccsf.edu?subject=Question%20about%20MATH%2090%20CRN%2072480"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2148","73966","Fall 2025","202570","MATH","MATH"," 90","MATH 90","73966 (S61)","Precalculus Algebra","","Online Hybrid","","MW 10:10am-11am","MW 10:10am-11am [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Aggarwal, Monica (S00008434) [Primary, 100%]","STEM 317; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","21","40","0","0","0","WI","","","","","","","","STEAM 317 please","","IMPORTANT: This section of 90 is linked to 90S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73966 and 73967) MUST be added together.
This class requires in-person meetings and the use of Canvas. In-person meetings will take place on Mondays and Wednesdays from 10:10am to 11am on the Ocean Campus. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a>  and is full term. ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 90S - Precalculus Algebra Support"
,"458","71049","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","71049 (DE1)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","TR 11:10am-12:25pm","TR 11:10am-12:25pm [Lecture (Class)]","Staff [Primary, 100%]","General Assignment Room","Cancelled","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: No Course Materials","","0","0","40","0","0","W","","","","","","","","","","This is the co-requisite support class for Math 90 section S62. Both sections (CRNs 71045 and 71049) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"457","71048","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","71048 (S01)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","F 8:40am-11:30am","F 8:40am-11:30am [Lecture (Class)]","Nanjo, Jean (W00700703) [Primary, 100%]","HC 205","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: No Course Materials","","34","35","30","0","0","W","","","","","","","","","","This is the co-requisite support class for Math 90 section S01. Both sections (CRNs 71044 and 71048) MUST be added together. Course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"459","71050","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","71050 (S02)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","TR 12:40pm-1:55pm","TR 12:40pm-1:55pm [Lecture (Class)]","Russakovskii, Eugene (W00617703) [Primary, 100%]","HBB 380","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: No Course Materials","","21","35","19","0","0","W","","","","","","","","","","This is the co-requisite support class for Math 90 section S02. Both sections (CRNs 71046 and 71050) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2205","74019","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","74019 (S03)","Precalculus Algebra Support","","Lecture","","MW 12:10pm-1:25pm","MW 12:10pm-1:25pm [Lecture (Class)]","Wong, Winnie (S00015785) [Primary, 100%]","ART 312 - General Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: No Course Materials","","32","35","0","0","0","W","","","","","","","","Hoping to be able to offer this course in ART 316","","This is the co-requisite support class for Math 90 section S03. Both sections (CRNs 74018 and 74019) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
