"Fall 2026"
"Generated 4/28/2026, 12:27:50 PM"
,"CLSS ID","CRN","Term","Term Code","Department Code","Subject Code","Catalog Number","Course","Section #","Course Title","Long Title","Schedule Type","Title","Meeting Pattern","Meetings","Instructor","Room","Status","Part of Term","Custom Start Date","Custom End Date","Session","Campus","Print/Web","Special Approval","Credit Hrs","Attributes","Course Attributes","Enrollment","Maximum Enrollment","Prior Enrollment","Wait Cap","Wait Total","Attend Mthd","Cross-listings","Cross-list Enrollment","Cross-list Maximum","Cross-list Wait Cap","Cross-list Wait Total","Cross-list Attend Meth","Link To","Comments","Section Notes#1","Section Notes#2","Restrictions
Student Attribute 
Include/Exclude","Restrictions
Student Attribute","Restrictions
Cohort 
Include/Exclude","Restrictions
Cohort"
,"1680","73843","Fall 2026","202670","MATH","MATH"," 75","MATH 75","73843 (S01)","Math Analysis For Business","Mathematical Analysis for Business","Lecture","","TR 8:40am-9:55am","TR 8:40am-9:55am [Lecture (Class)]","Dudum, Isam (W00114876) [Primary, 100%]","JDVL 806","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","24","10","0","W","","","","","","","","Room Request: JDVL 806 (or JDVL 710) and same as MATH 75S S01","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"2128","74319","Fall 2026","202670","MATH","MATH"," 75","MATH 75","74319 (S62)","Math Analysis For Business","","Online Hybrid","","TR 1:10pm-2pm","TR 1:10pm-2pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","0","10","0","DI","","","","","","","","Room Request: Batmale 713
Note: This section is replacing MATH 75-S61 70999","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 75S - Math Analysis Business Support"
,"1681","73844","Fall 2026","202670","MATH","MATH"," 75S","MATH 75S","73844 (S01)","Math Analysis Business Support","Support for Mathematical Analysis for Business","Lecture","","TR 10:10am-11am","TR 10:10am-11am [Lecture (Class)]","Dudum, Isam (W00114876) [Primary, 100%]","JDVL 806","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","2","","","0","35","24","10","0","W","","","","","","","","Room Request: JDVL 806 (or JDVL 710) and same as MATH 75 S01","","This is the required co-requisite support class for MATH 75 section S01. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2127","74320","Fall 2026","202670","MATH","MATH"," 75S","MATH 75S","74320 (S62)","Math Analysis Business Support","","Lecture","","TR 2:10pm-3pm","TR 2:10pm-3pm [Lecture (Class)]","Saunders, Katharine (W00004261) [Primary, 100%]","BATL 713- General Classroom","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","2","","","0","35","0","10","0","D","","","","","","","","Room Request: Batmale 713 to match it's corequiste section.
Note: This will replace MATH 75S 73488 S61; The Part of Term was incorrect.","","This is the required co-requisite support class for MATH 75 section S62. The course policies are the same for both courses.
","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 90 - Precalculus Algebra"
,"381","71044","Fall 2026","202670","MATH","MATH"," 90","MATH 90","71044 (S01)","Precalculus Algebra","Precalculus Algebra","Lecture","","MTWRF 9:10am-10am","MTWRF 9:10am-10am [Lecture (Class)]","Bravewoman, Mary (W00003384) [Primary, 100%]","HC 213","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics;  Women's and Gender Studies","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","34","10","0","W","","","","","","","","Room Request HC 213","","Focus: Women's and Gender Studies. Emphasis on examining how society shapes women's views towards math. Use of math examples related to women's lives.","Exclude (E)","High School Exemption (CHSS) ","",""
,"382","71046","Fall 2026","202670","MATH","MATH"," 90","MATH 90","71046 (S02)","Precalculus Algebra","Precalculus Algebra","Lecture","","TR 10:10am-12:25pm","TR 10:10am-12:25pm [Lecture (Class)]","Russakovskii, Eugene (W00617703) [Primary, 100%]","HBB 380","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","21","10","0","W","","","","","","","","Room Request: HBB 380 and Same as MATH 90S S02","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"1821","74018","Fall 2026","202670","MATH","MATH"," 90","MATH 90","74018 (S03)","Precalculus Algebra","Precalculus Algebra","Lecture","","MW 9:40am-11:55am","MW 9:40am-11:55am [Lecture (Class)]","Wong, Winnie (S00015785) [Primary, 100%]","ART 312 - General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","32","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"380","71043","Fall 2026","202670","MATH","MATH"," 90","MATH 90","71043 (S04)","Precalculus Algebra","Precalculus Algebra","Lecture","","MW 4:10pm-6:25pm","MW 4:10pm-6:25pm [Lecture (Class)]","Urman, Roman (@00114263) [Primary, 100%]","BATL 653 - Smart Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","23","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"1246","73049","Fall 2026","202670","MATH","MATH"," 90","MATH 90","73049 (S31)","Precalculus Algebra","Precalculus Algebra","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Liu, Renee (W00703406) [Primary, 100%]","No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","45","10","0","DI","","","","","","","","","","This class requires the use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/renee-math-classroom/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1785","73966","Fall 2026","202670","MATH","MATH"," 90","MATH 90","73966 (S61)","Precalculus Algebra","Precalculus Algebra","Lecture","","MW 10:10am-12:25pm","MW 10:10am-12:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Staff [Primary, 100%]; Staff [Primary, 100%]","HC 206; No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","21","10","0","W","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"978","72480","Fall 2026","202670","MATH","MATH"," 90","MATH 90","72480 (S62)","Precalculus Algebra","Precalculus Algebra","Lecture","","TR 6:10pm-8:25pm","TR 6:10pm-8:25pm [Lecture (Class)]","Staff [Primary, 100%]","JDVL 810","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","22","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 90S - Precalculus Algebra Support"
,"383","71048","Fall 2026","202670","MATH","MATH"," 90S","MATH 90S","71048 (S01)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","TR 10:10am-11:25am","TR 10:10am-11:25am [Lecture (Class)]","Bravewoman, Mary (W00003384) [Primary, 100%]","HC 213","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3"," Women's and Gender Studies","","0","35","34","10","0","W","","","","","","","","","","This is the required co-requisite support class for MATH 90 section S01. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"384","71050","Fall 2026","202670","MATH","MATH"," 90S","MATH 90S","71050 (S02)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","TR 12:40pm-1:55pm","TR 12:40pm-1:55pm [Lecture (Class)]","Russakovskii, Eugene (W00617703) [Primary, 100%]","HBB 380","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","","","0","35","21","10","0","W","","","","","","","","Room Request: HBB 380 and Same as MATH 90S S02","","This is the required co-requisite support class for MATH 90 section S02. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1822","74019","Fall 2026","202670","MATH","MATH"," 90S","MATH 90S","74019 (S03)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","MW 12:10pm-1:25pm","MW 12:10pm-1:25pm [Lecture (Class)]","Wong, Winnie (S00015785) [Primary, 100%]","ART 312 - General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","","","0","35","32","10","0","W","","","","","","","","","","This is the required co-requisite support class for MATH 90 section S03. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"813","71918","Fall 2026","202670","MATH","MATH"," 90S","MATH 90S","71918 (S04)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","MW 7:10pm-8:25pm","MW 7:10pm-8:25pm [Lecture (Class)]","Urman, Roman (@00114263) [Primary, 100%]","BATL 653 - Smart Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","3","","","0","35","23","10","0","W","","","","","","","","","","This is the required co-requisite support class for MATH 90 section S04. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1247","73050","Fall 2026","202670","MATH","MATH"," 90S","MATH 90S","73050 (S31)","Precalculus Algebra Support","Support for Precalculus Algebra","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Liu, Renee (W00703406) [Primary, 100%]","No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Online","Yes","(None Assigned)","3","","","0","40","45","10","0","DI","","","","","","","","","","This is the required co-requisite support class for MATH 90 section S31. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1786","73967","Fall 2026","202670","MATH","MATH"," 90S","MATH 90S","73967 (S61)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","MW 1:10pm-2:25pm","MW 1:10pm-2:25pm [Lecture (Class)]","Staff [Primary, 100%]","HC 206","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","","","0","35","21","10","0","W","","","","","","","","","","This is the required co-requisite support class for MATH 90 section S61. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"979","72482","Fall 2026","202670","MATH","MATH"," 90S","MATH 90S","72482 (S62)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","TR 4:40pm-5:55pm","TR 4:40pm-5:55pm [Lecture (Class)]","Staff [Primary, 100%]","JDVL 810","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","3","","","0","35","22","10","0","W","","","","","","","","","","This is the required co-requisite support class for MATH 90 section S62. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 95 - Trigonometry"
,"1682","73845","Fall 2026","202670","MATH","MATH"," 95","MATH 95","73845 (001)","Trigonometry","Trigonometry","Lecture","","MW 10:10am-11:25am","MW 10:10am-11:25am [Lecture (Class)]","Bravewoman, Mary (W00003384) [Primary, 100%]","HC 213","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CCSF 2: Mathematics;  Women's and Gender Studies","CCSF 2: Mathematics","0","35","19","10","0","W","","","","","","","","","","Focus: Women's and Gender Studies. Emphasis on examining how society shapes women's views towards math. Use of math examples related to women's lives.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1683","73846","Fall 2026","202670","MATH","MATH"," 95","MATH 95","73846 (861)","Trigonometry","Trigonometry","Online Hybrid","","T 3:40pm-4:55pm","T 3:40pm-4:55pm [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Vo, Danny (W00635022) [Primary, 100%]","HC 213; No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","3","CCSF 2: Mathematics","CCSF 2: Mathematics","0","35","35","10","0","WI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check the <a href=""https://ccsf.instructure.com/courses/55276"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1684","73847","Fall 2026","202670","MATH","MATH"," 95","MATH 95","73847 (961)","Trigonometry","Trigonometry","Online Hybrid","","Sa 10:10am-12pm","Sa 10:10am-12pm (10/24/2026) [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Fahey, Adam (@00171334) [Primary, 100%]","HBB 361; No Room Assigned","Active","8 week session I (8/31/26 to 10/25/26)","","","Weekend","Ocean","Yes","(None Assigned)","3","CCSF 2: Mathematics","CCSF 2: Mathematics","0","35","28","10","0","DI","","","","","","","","","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on October 24th from 10:10 - 12:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of CityOnline and is 8 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/a/mail.ccsf.edu/afahey2"">instructor's website.","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 98 - Precalculus & Trigonometry"
,"1456","73490","Fall 2026","202670","MATH","MATH"," 98","MATH 98","73490 (001)","Precalculus & Trigonometry","Precalculus & Trigonometry","Lecture","","MTWR 12:10pm-1:40pm","MTWR 12:10pm-1:40pm [Lecture (Class)]","Bravewoman, Mary (W00003384) [Primary, 100%]","HC 213","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","7","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics;  Women's and Gender Studies","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","12","10","0","W","","","","","","","","","","Focus: Women's and Gender Studies. Emphasis on examining how society shapes women's views towards math. Use of math examples related to women's lives.","Exclude (E)","High School Exemption (CHSS) ","",""
,"980","72486","Fall 2026","202670","MATH","MATH"," 98","MATH 98","72486 (861)","Precalculus & Trigonometry","Precalculus & Trigonometry","Online Hybrid","","R 5:10pm-8pm","R 5:10pm-8pm [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Vo, Danny (W00635022) [Primary, 100%]","MIC 277  - General Classroom; No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Mission","Yes","(None Assigned)","7","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","30","10","0","WI","","","","","","","","","","This class requires in-person meetings at the Mission Center and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check the <a href=""https://ccsf.instructure.com/courses/55276"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"981","72487","Fall 2026","202670","MATH","MATH"," 98","MATH 98","72487 (862)","Precalculus & Trigonometry","Precalculus & Trigonometry","Online Hybrid","","Sa 12:10pm-2pm","Sa 12:10pm-2pm [Lecture (Class)]; Does Not Meet (12/19/2026) [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","HBB 261; No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","7","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","31","10","0","DI","","","","","","","","Need to cancel and replace with a new section: Meeting date/pattern error.","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 12:10 - 2:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2149","74340","Fall 2026","202670","MATH","MATH"," 98","MATH 98","74340 (863)","Precalculus & Trigonometry","","Online Hybrid","","Sa 12:10pm-2pm","Sa 12:10pm-2pm (12/19/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","General Assignment Room; No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","7","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","","10","0","DI","","","","","","","","Room Request HBB 261
This section is replacing MATH 98-862, which contained an error.","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 12:10 - 2:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.
","","","",""
"STAT 80 - Introduction to Statistics"
,"1687","73851","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73851 (003)","Introduction to Statistics","Introduction to Statistics","Lecture","","MW 6:10pm-8:25pm","MW 6:10pm-8:25pm [Lecture (Class)]","Staff [Primary, 100%]","HBB 255","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","21","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"1686","73850","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73850 (004)","Introduction to Statistics","Introduction to Statistics","Lecture","","TR 9:10am-11:25am","TR 9:10am-11:25am [Lecture (Class)]","Lum, Lily (W00076775) [Primary, 100%]","HBB 255","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","33","10","0","W","","","","","","","","","","In this section, students have the opportunity to learn some Python programming and apply their skills in homework assignments and activities. Knowledge of Python is not required - all are welcome!","Exclude (E)","High School Exemption (CHSS) ","",""
,"1689","73855","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73855 (931)","Introduction to Statistics","Introduction to Statistics","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Bertens, Matthew (W00081349) [Primary, 100%]","No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","35","10","0","DI","","","","","","","","","","This class requires the use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/a/mail.ccsf.edu/matthew-bertens"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1690","73856","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73856 (961)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","R 3:10pm-5:25pm","R 3:10pm-5:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Aggarwal, Monica (S00008434) [Primary, 100%]","HBB 261; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","35","10","0","DI","","","","","","","","Room Request: Smart classroom","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2122","74313","Fall 2026","202670","MATH","STAT"," 80","STAT 80","74313 (962)","Introduction to Statistics","","Online Hybrid","","T 5:10pm-7:25pm","T 5:10pm-7:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","HBB 255; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","0","10","0","WI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1688","73852","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73852 (963)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","R 6:10pm-8pm","R 6:10pm-8pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Aggarwal, Monica (S00008434) [Primary, 100%]","JAD 333; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Evening","John Adams","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","19","10","0","DI","","","","","","","","Room Request: Smart classroom","","This class requires in-person meetings at the John Adams Center and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1694","73861","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73861 (965)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","F 10:10am-12pm","F 10:10am-12pm (12/18/2026) [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Stevens, Alice (W00172903) [Primary, 100%]","HC 205; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","25","10","0","DI","","","","","","","","Room Request: Same as STAT 80 966","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 18th from 10:10 - 12:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/astevens/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1695","73862","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73862 (966)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","F 12:10pm-2pm","F 12:10pm-2pm (12/18/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Stevens, Alice (W00172903) [Primary, 100%]","HC 205; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","23","10","0","DI","","","","","","","","Room Request: Same as STAT 80 965","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 18th from 12:10 - 2:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/mail.ccsf.edu/astevens/home"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
